"Type","ident","lat","long","Date","Time","Bird"
"WAYPOINT","8",43.95654283,-71.75080449,"15-Jun-12","07:02:58","OWAK"
"WAYPOINT","9",43.95660955,-71.75084481,"15-Jun-12","07:08:31","OWAK"
"WAYPOINT","10",43.95684499,-71.75102158,"15-Jun-12","07:12:43","OWAK"
"WAYPOINT","11",43.95683217,-71.7511453,"15-Jun-12","07:15:56","OWAK"
"WAYPOINT","12",43.95681675,-71.75106324,"15-Jun-12","07:21:01","OWAK"
"WAYPOINT","34",43.95649983,-71.74970227,"15-Jun-12","10:55:05","OWAK"
"WAYPOINT","35",43.95648549,-71.74937597,"15-Jun-12","10:59:50","OWAK"
"WAYPOINT","36",43.95621551,-71.74916617,"15-Jun-12","11:07:13","OWAK"
"WAYPOINT","228",43.95582609,-71.75028121,"18-Jun-12","11:52:03","OWAK"
"WAYPOINT","229",43.95560145,-71.75062973,"18-Jun-12","11:57:50","OWAK"
"WAYPOINT","230",43.9555551,-71.75055438,"18-Jun-12","12:00:11","OWAK"
"WAYPOINT","231",43.95553364,-71.75048581,"18-Jun-12","12:01:18","OWAK"
"WAYPOINT","232",43.95557815,-71.75040023,"18-Jun-12","12:02:25","OWAK"
"WAYPOINT","233",43.95572349,-71.7504408,"18-Jun-12","12:05:02","OWAK"
"WAYPOINT","234",43.95568603,-71.75066921,"18-Jun-12","12:06:26","OWAK"
"WAYPOINT","235",43.95555845,-71.75075202,"18-Jun-12","12:09:21","OWAK"
"WAYPOINT","236",43.95562643,-71.75100155,"18-Jun-12","12:13:05","OWAK"
"WAYPOINT","237",43.95571025,-71.75072604,"18-Jun-12","12:15:18","OWAK"
"WAYPOINT","238",43.95558754,-71.75049495,"18-Jun-12","12:17:38","OWAK"
"WAYPOINT","239",43.95556558,-71.75039353,"18-Jun-12","12:22:14","OWAK"
"WAYPOINT","351",43.95055957,-71.73451351,"15-Jun-12","06:41:02","OWOA_MID"
"WAYPOINT","352",43.95069879,-71.7345726,"15-Jun-12","06:41:38","OWOA_MID"
"WAYPOINT","353",43.95051221,-71.73493763,"15-Jun-12","06:43:01","OWOA_MID"
"WAYPOINT","354",43.95079284,-71.73525263,"15-Jun-12","06:45:56","OWOA_MID"
"WAYPOINT","355",43.95081245,-71.73545337,"15-Jun-12","06:46:44","OWOA_MID"
"WAYPOINT","356",43.95113826,-71.73581539,"15-Jun-12","06:48:43","OWOA_MID"
"WAYPOINT","OWOA",43.95057349,-71.7364193,"19-Jun-12","06:47:29","OWOA_MID"
"WAYPOINT","OWOA2",43.95086761,-71.73631419,"19-Jun-12","07:02:40","OWOA_MID"
"WAYPOINT","30",43.95062495,-71.73680311,"24-Jun-12","08:40:50","OWOA_MID"
"WAYPOINT","31",43.95103876,-71.73666364,"24-Jun-12","08:55:20","OWOA_MID"
"WAYPOINT","32",43.95104589,-71.73665391,"24-Jun-12","08:55:38","OWOA_MID"
"WAYPOINT","33",43.95104371,-71.73665542,"24-Jun-12","08:55:55","OWOA_MID"
"WAYPOINT","34",43.9510562,-71.7366716,"24-Jun-12","08:56:38","OWOA_MID"
"WAYPOINT","35",43.95106626,-71.73668979,"24-Jun-12","08:56:52","OWOA_MID"
"WAYPOINT","36",43.95108327,-71.73672633,"24-Jun-12","08:57:22","OWOA_MID"
"WAYPOINT","37",43.95108914,-71.73672767,"24-Jun-12","08:58:12","OWOA_MID"
"WAYPOINT","38",43.95114907,-71.73676833,"24-Jun-12","08:58:38","OWOA_MID"
"WAYPOINT","39",43.95119609,-71.73678744,"24-Jun-12","08:59:06","OWOA_MID"
"WAYPOINT","40",43.95114823,-71.73680923,"24-Jun-12","09:00:31","OWOA_MID"
"WAYPOINT","41",43.95102703,-71.73687503,"24-Jun-12","09:06:50","OWOA_MID"
"WAYPOINT","42",43.95102468,-71.7369301,"24-Jun-12","09:07:14","OWOA_MID"
"WAYPOINT","43",43.9510241,-71.73694527,"24-Jun-12","09:07:47","OWOA_MID"
"WAYPOINT","1",43.95077423,-71.73644579,"27-Jun-12","06:04:27","OWOA_MID"
"WAYPOINT","2",43.95075311,-71.7364784,"27-Jun-12","06:04:48","OWOA_MID"
"WAYPOINT","3",43.95110104,-71.73695583,"27-Jun-12","06:16:54","OWOA_MID"
"WAYPOINT","4",43.95116307,-71.73678484,"27-Jun-12","06:19:09","OWOA_MID"
"WAYPOINT","92",43.9482543,-71.7344312,"6-May-12","06:22:50","OYAR"
"WAYPOINT","93",43.94795431,-71.73415108,"6-May-12","06:39:57","OYAR"
"WAYPOINT","94",43.94806143,-71.73420212,"6-May-12","06:40:50","OYAR"
"WAYPOINT","144",43.94827357,-71.73445802,"7-May-12","10:20:03","OYAR"
"WAYPOINT","145",43.94807761,-71.73430815,"7-May-12","10:21:34","OYAR"
"WAYPOINT","24",43.94810208,-71.73443162,"8-May-12","06:50:43","OYAR"
"WAYPOINT","25",43.94802773,-71.73440178,"8-May-12","06:51:07","OYAR"
"WAYPOINT","26",43.94798021,-71.73438258,"8-May-12","06:51:17","OYAR"
"WAYPOINT","27",43.94796277,-71.73441167,"8-May-12","06:51:34","OYAR"
"WAYPOINT","12",43.94806151,-71.73578789,"13-May-12","09:30:51","OYAR"
"WAYPOINT","29",43.94816847,-71.73437278,"23-May-12","06:46:27","OYAR"
"WAYPOINT","30",43.94771492,-71.73404303,"23-May-12","06:50:43","OYAR"
"WAYPOINT","31",43.9476316,-71.73428393,"23-May-12","06:54:05","OYAR"
"WAYPOINT","220",43.94784794,-71.73402267,"22-May-12","06:53:52","OYAR"
"WAYPOINT","221",43.94769371,-71.73423984,"22-May-12","06:54:35","OYAR"
"WAYPOINT","2",43.94784559,-71.73425702,"31-May-12","06:47:37","OYAR"
"WAYPOINT","463",43.94786244,-71.73477989,"30-Jun-12","07:23:40","OYAR"
"WAYPOINT","464",43.94776228,-71.73458266,"30-Jun-12","07:26:01","OYAR"
"WAYPOINT","465",43.94777971,-71.73415351,"30-Jun-12","07:29:33","OYAR"
"WAYPOINT","466",43.94768408,-71.7341639,"30-Jun-12","07:31:35","OYAR"
"WAYPOINT","86",43.94686776,-71.7373642,"27-May-12","12:36:46","PKYA"
"WAYPOINT","87",43.94649267,-71.73772805,"27-May-12","13:29:17","PKYA"
"WAYPOINT","56",43.94772029,-71.73695139,"28-May-12","10:03:42","PKYA"
"WAYPOINT","57",43.94688251,-71.73719714,"28-May-12","10:14:45","PKYA"
"WAYPOINT","58",43.94675578,-71.7376403,"28-May-12","10:18:53","PKYA"
"WAYPOINT","59",43.94691085,-71.73775102,"28-May-12","10:27:00","PKYA"
"WAYPOINT","1",43.9467728,-71.73771976,"29-May-12","12:39:47","PKYA"
"WAYPOINT","2",43.94659979,-71.73743762,"29-May-12","12:54:48","PKYA"
"WAYPOINT","3",43.9465816,-71.73734827,"29-May-12","12:59:25","PKYA"
"WAYPOINT","4",43.94648999,-71.73730619,"29-May-12","13:02:22","PKYA"
"WAYPOINT","5",43.94646426,-71.73721332,"29-May-12","13:08:12","PKYA"
"WAYPOINT","94",43.94719206,-71.73824497,"5-Jun-12","06:33:53","PKYA"
"WAYPOINT","95",43.94732717,-71.73911132,"5-Jun-12","06:55:17","PKYA"
"WAYPOINT","96",43.94726557,-71.7388037,"5-Jun-12","07:05:07","PKYA"
"WAYPOINT","97",43.9471882,-71.7387338,"5-Jun-12","07:08:05","PKYA"
"WAYPOINT","98",43.94711503,-71.73869784,"5-Jun-12","07:10:44","PKYA"
"WAYPOINT","99",43.94704848,-71.7388001,"5-Jun-12","07:20:26","PKYA"
"WAYPOINT","100",43.94705418,-71.7388524,"5-Jun-12","07:20:40","PKYA"
"WAYPOINT","113",43.94597509,-71.73448702,"8-Jun-12","06:44:46","PKYA"
"WAYPOINT","9",43.94696114,-71.73840573,"13-Jun-12","14:58:17","PKYA"
"WAYPOINT","10",43.94686055,-71.73831487,"13-Jun-12","14:59:24","PKYA"
"WAYPOINT","186",43.94772473,-71.73922883,"16-Jun-12","07:32:27","PKYA"
"WAYPOINT","187",43.94806554,-71.7397403,"16-Jun-12","07:40:49","PKYA"
"WAYPOINT","188",43.94769581,-71.73976259,"16-Jun-12","07:49:24","PKYA"
"WAYPOINT","189",43.94788994,-71.73979444,"16-Jun-12","07:49:48","PKYA"
"WAYPOINT","190",43.94785557,-71.73977726,"16-Jun-12","07:50:25","PKYA"
"WAYPOINT","241",43.94695535,-71.73847865,"22-Jun-12","07:11:44","PKYA"
"WAYPOINT","242",43.94695091,-71.73894578,"22-Jun-12","07:23:19","PKYA"
"WAYPOINT","33",43.94660734,-71.73801036,"25-Jun-12","12:40:15","PKYA"
"WAYPOINT","34",43.94696097,-71.73815134,"25-Jun-12","12:45:43","PKYA"
"WAYPOINT","35",43.9470727,-71.73822024,"25-Jun-12","12:51:33","PKYA"
"WAYPOINT","36",43.94711947,-71.73794858,"25-Jun-12","12:56:05","PKYA"
"WAYPOINT","37",43.94706004,-71.73775672,"25-Jun-12","13:00:49","PKYA"
"WAYPOINT","38",43.94680984,-71.73768556,"25-Jun-12","13:05:04","PKYA"
"WAYPOINT","324",43.94642076,-71.73740837,"28-Jun-12","07:17:11","PKYA"
"WAYPOINT","325",43.946362,-71.73799745,"28-Jun-12","07:21:44","PKYA"
"WAYPOINT","326",43.94639284,-71.73788697,"28-Jun-12","07:25:13","PKYA"
"WAYPOINT","327",43.94642511,-71.73780391,"28-Jun-12","07:26:41","PKYA"
"WAYPOINT","328",43.94632269,-71.73718172,"28-Jun-12","08:15:18","PKYA"
"WAYPOINT","54",43.94805866,-71.73979939,"28-May-12","07:46:56","PPAK"
"WAYPOINT","55",43.94858471,-71.7397175,"28-May-12","07:53:08","PPAK"
"WAYPOINT","101",43.94802949,-71.73957232,"5-Jun-12","07:57:19","PPAK"
"WAYPOINT","11",43.94735081,-71.7395761,"13-Jun-12","15:17:46","PPAK"
"WAYPOINT","12",43.94730153,-71.73974323,"13-Jun-12","15:20:24","PPAK"
"WAYPOINT","13",43.94724771,-71.73984633,"13-Jun-12","15:23:46","PPAK"
"WAYPOINT","14",43.94708754,-71.74020901,"13-Jun-12","15:28:12","PPAK"
"WAYPOINT","15",43.94707337,-71.74021203,"13-Jun-12","15:35:07","PPAK"
"WAYPOINT","16",43.94664665,-71.74023977,"13-Jun-12","15:41:05","PPAK"
"WAYPOINT","243",43.94648882,-71.74051738,"22-Jun-12","08:00:25","PPAK"
"WAYPOINT","245",43.94655939,-71.74071679,"22-Jun-12","10:31:17","PPAK"
"WAYPOINT","21",43.94750076,-71.74097789,"25-Jun-12","10:31:27","PPAK"
"WAYPOINT","22",43.94789916,-71.74095836,"25-Jun-12","10:38:38","PPAK"
"WAYPOINT","23",43.94805347,-71.7410959,"25-Jun-12","10:44:05","PPAK"
"WAYPOINT","24",43.94766756,-71.74132984,"25-Jun-12","10:54:25","PPAK"
"WAYPOINT","25",43.94677347,-71.74027875,"25-Jun-12","11:10:17","PPAK"
"WAYPOINT","26",43.94682619,-71.74055276,"25-Jun-12","11:15:33","PPAK"
"WAYPOINT","172",43.94868487,-71.70504064,"14-May-12","09:15:17","PWKA"
"WAYPOINT","173",43.94854842,-71.70491349,"14-May-12","09:18:14","PWKA"
"WAYPOINT","174",43.94837189,-71.70500904,"14-May-12","09:21:13","PWKA"
"WAYPOINT","175",43.9484734,-71.705548,"14-May-12","09:38:35","PWKA"
"WAYPOINT","3",43.94873684,-71.70645341,"30-May-12","07:14:14","PWKA"
"WAYPOINT","4",43.94862218,-71.70510585,"30-May-12","07:55:57","PWKA"
"WAYPOINT","5",43.94903323,-71.70530467,"30-May-12","08:16:32","PWKA"
"WAYPOINT","4",43.94917664,-71.7046679,"6-Jun-12","10:54:46","PWKA"
"WAYPOINT","PWKA",43.94897028,-71.70435349,"9-Jun-12","13:41:46","PWKA"
"WAYPOINT","297",43.94953857,-71.70445818,"9-Jun-12","08:07:15","PWKA"
"WAYPOINT","298",43.94935811,-71.70435257,"9-Jun-12","08:08:51","PWKA"
"WAYPOINT","299",43.94937211,-71.70407798,"9-Jun-12","08:15:08","PWKA"
"WAYPOINT","9",43.94393854,-71.70305849,"12-Jun-12","11:11:58","PYYA"
"WAYPOINT","10",43.9440273,-71.70300468,"12-Jun-12","11:13:50","PYYA"
"WAYPOINT","11",43.94402957,-71.70297978,"12-Jun-12","11:15:32","PYYA"
"WAYPOINT","12",43.9439517,-71.70288918,"12-Jun-12","11:16:00","PYYA"
"WAYPOINT","180",43.94390116,-71.70314575,"15-Jun-12","11:38:20","PYYA"
"WAYPOINT","181",43.94400341,-71.7032532,"15-Jun-12","11:38:41","PYYA"
"WAYPOINT","182",43.94409838,-71.7032936,"15-Jun-12","11:39:02","PYYA"
"WAYPOINT","183",43.94409243,-71.70322311,"15-Jun-12","11:39:20","PYYA"
"WAYPOINT","191",43.94437163,-71.70275004,"18-Jun-12","12:01:38","PYYA"
"WAYPOINT","192",43.9438621,-71.70281215,"18-Jun-12","12:39:55","PYYA"
"WAYPOINT","193",43.94393007,-71.70318011,"18-Jun-12","12:43:33","PYYA"
"WAYPOINT","194",43.94381247,-71.70326108,"18-Jun-12","12:54:50","PYYA"
"WAYPOINT","329",43.94382035,-71.70152393,"23-Jun-12","13:23:15","PYYA"
"WAYPOINT","330",43.94381943,-71.70152594,"23-Jun-12","13:23:30","PYYA"
"WAYPOINT","331",43.9438191,-71.70152619,"23-Jun-12","13:23:36","PYYA"
"WAYPOINT","332",43.94349514,-71.70170221,"23-Jun-12","13:28:56","PYYA"
"WAYPOINT","333",43.94349732,-71.70170892,"23-Jun-12","13:29:00","PYYA"
"WAYPOINT","335",43.94388213,-71.70186893,"23-Jun-12","13:39:25","PYYA"
"WAYPOINT","22",43.9497052,-71.73395603,"8-May-12","06:31:12","RBAB"
"WAYPOINT","23",43.94975893,-71.73418829,"8-May-12","06:32:10","RBAB"
"WAYPOINT","131",43.95008398,-71.73431167,"9-May-12","06:33:59","RBAB"
"WAYPOINT","132",43.94994149,-71.73412107,"9-May-12","06:37:20","RBAB"
"WAYPOINT","133",43.94986572,-71.73417597,"9-May-12","06:37:53","RBAB"
"WAYPOINT","161",43.94977494,-71.73401487,"12-May-12","07:29:10","RBAB"
"WAYPOINT","13",43.94985826,-71.73384874,"12-Jun-12","06:46:23","RBAB"
"WAYPOINT","137",43.95024802,-71.73377481,"16-Jun-12","06:04:37","RBAB"
"WAYPOINT","138",43.94970898,-71.73374397,"16-Jun-12","06:11:24","RBAB"
"WAYPOINT","139",43.94962683,-71.73373207,"16-Jun-12","06:11:42","RBAB"
"WAYPOINT","140",43.94988206,-71.73398277,"16-Jun-12","06:35:21","RBAB"
"WAYPOINT","141",43.9496265,-71.73394488,"16-Jun-12","06:37:13","RBAB"
"WAYPOINT","103",43.94366135,-71.73346041,"6-May-12","08:40:21","RGAW"
"WAYPOINT","227",43.9437139,-71.73343719,"26-May-12","10:08:03","RGAW"
"WAYPOINT","102",43.94399394,-71.73326377,"5-Jun-12","09:47:21","RGAW"
"WAYPOINT","7",43.94406997,-71.73339117,"7-Jun-12","08:04:28","RGAW"
"WAYPOINT","8",43.94433827,-71.73303561,"7-Jun-12","08:30:08","RGAW"
"WAYPOINT","145",43.94827718,-71.73395846,"16-Jun-12","07:15:04","RGAW"
"WAYPOINT","146",43.94482392,-71.73308624,"16-Jun-12","08:32:10","RGAW"
"WAYPOINT","147",43.94485124,-71.73306503,"16-Jun-12","08:32:18","RGAW"
"WAYPOINT","148",43.94481797,-71.73297627,"16-Jun-12","08:33:28","RGAW"
"WAYPOINT","149",43.94470875,-71.7329005,"16-Jun-12","08:34:33","RGAW"
"WAYPOINT","150",43.94480539,-71.73324432,"16-Jun-12","08:39:05","RGAW"
"WAYPOINT","151",43.94478679,-71.73325061,"16-Jun-12","08:39:13","RGAW"
"WAYPOINT","152",43.9447116,-71.73328062,"16-Jun-12","08:41:57","RGAW"
"WAYPOINT","153",43.94468335,-71.73325145,"16-Jun-12","08:42:02","RGAW"
"WAYPOINT","154",43.94471705,-71.73322764,"16-Jun-12","08:42:09","RGAW"
"WAYPOINT","155",43.94490019,-71.73324063,"16-Jun-12","08:43:33","RGAW"
"WAYPOINT","156",43.94489508,-71.73313058,"16-Jun-12","08:56:37","RGAW"
"WAYPOINT","157",43.94492039,-71.73309051,"16-Jun-12","08:57:26","RGAW"
"WAYPOINT","158",43.94491738,-71.7330714,"16-Jun-12","08:57:53","RGAW"
"WAYPOINT","159",43.9448934,-71.73302849,"16-Jun-12","08:58:47","RGAW"
"WAYPOINT","161",43.94490765,-71.73312396,"16-Jun-12","08:59:09","RGAW"
"WAYPOINT","162",43.94489558,-71.73317048,"16-Jun-12","08:59:16","RGAW"
"WAYPOINT","163",43.94487513,-71.73319856,"16-Jun-12","08:59:23","RGAW"
"WAYPOINT","164",43.94490564,-71.73338321,"16-Jun-12","08:59:50","RGAW"
"WAYPOINT","165",43.94484295,-71.73325715,"16-Jun-12","09:00:16","RGAW"
"WAYPOINT","166",43.94461823,-71.73329998,"16-Jun-12","09:01:05","RGAW"
"WAYPOINT","167",43.94487639,-71.73320015,"16-Jun-12","09:02:30","RGAW"
"WAYPOINT","168",43.94487161,-71.7332061,"16-Jun-12","09:02:37","RGAW"
"WAYPOINT","169",43.94486885,-71.73321473,"16-Jun-12","09:02:44","RGAW"
"WAYPOINT","170",43.9448287,-71.73334482,"16-Jun-12","09:03:37","RGAW"
"WAYPOINT","7",43.94473272,-71.73231569,"17-Jun-12","06:37:57","RGAW"
"WAYPOINT","8",43.94478603,-71.73235592,"17-Jun-12","06:38:08","RGAW"
"WAYPOINT","9",43.94479291,-71.73239096,"17-Jun-12","06:38:34","RGAW"
"WAYPOINT","10",43.94482593,-71.7323913,"17-Jun-12","06:38:47","RGAW"
"WAYPOINT","11",43.9448976,-71.73239993,"17-Jun-12","06:38:59","RGAW"
"WAYPOINT","12",43.94492157,-71.73238534,"17-Jun-12","06:39:33","RGAW"
"WAYPOINT","13",43.9449152,-71.73237411,"17-Jun-12","06:39:55","RGAW"
"WAYPOINT","14",43.94492542,-71.73234947,"17-Jun-12","06:40:04","RGAW"
"WAYPOINT","16",43.94479768,-71.73365797,"17-Jun-12","10:08:01","RGAW"
"WAYPOINT","17",43.94472535,-71.73360106,"17-Jun-12","10:08:24","RGAW"
"WAYPOINT","18",43.94444916,-71.73344733,"17-Jun-12","10:15:10","RGAW"
"WAYPOINT","19",43.94445193,-71.73345764,"17-Jun-12","10:15:29","RGAW"
"WAYPOINT","20",43.94449309,-71.7336257,"17-Jun-12","10:19:52","RGAW"
"WAYPOINT","21",43.9444174,-71.73373466,"17-Jun-12","10:21:01","RGAW"
"WAYPOINT","45",43.9440905,-71.73405753,"19-Jun-12","08:24:23","RGAW"
"WAYPOINT","436",43.94366931,-71.73304391,"20-Jun-12","10:22:58","RGAW"
"WAYPOINT","437",43.94364702,-71.73304777,"20-Jun-12","10:23:19","RGAW"
"WAYPOINT","438",43.94367568,-71.73309957,"20-Jun-12","10:23:36","RGAW"
"WAYPOINT","439",43.94407265,-71.73304165,"20-Jun-12","10:28:01","RGAW"
"WAYPOINT","440",43.9440879,-71.73304651,"20-Jun-12","10:30:10","RGAW"
"WAYPOINT","441",43.94432042,-71.73302623,"20-Jun-12","10:32:14","RGAW"
"WAYPOINT","254",43.94554594,-71.73297258,"21-Jun-12","06:39:46","RGAW"
"WAYPOINT","255",43.94526749,-71.73306755,"21-Jun-12","06:44:15","RGAW"
"WAYPOINT","469",43.94408673,-71.73370164,"22-Jun-12","10:27:39","RGAW"
"WAYPOINT","470",43.94431346,-71.73366317,"22-Jun-12","10:30:06","RGAW"
"WAYPOINT","471",43.94435897,-71.73347818,"22-Jun-12","10:34:17","RGAW"
"WAYPOINT","7",43.9454011,-71.73250739,"18-May-12","10:21:34","RKAR"
"WAYPOINT","1",43.95461909,-71.70126015,"20-May-12","07:34:49","RKAR"
"WAYPOINT","2",43.95495462,-71.70160172,"20-May-12","08:00:23","RKAR"
"WAYPOINT","40",43.94647582,-71.70526645,"24-May-12","06:55:37","RKAR"
"WAYPOINT","1",43.95530557,-71.70125579,"27-May-12","09:49:03","RKAR"
"WAYPOINT","2",43.95528311,-71.70091683,"27-May-12","10:02:21","RKAR"
"WAYPOINT","3",43.95540171,-71.70088607,"27-May-12","10:09:17","RKAR"
"WAYPOINT","187",43.94588867,-71.7087353,"15-May-12","13:28:13","RKAR"
"WAYPOINT","68",43.95566708,-71.69899989,"28-May-12","09:03:19","RKAR"
"WAYPOINT","69",43.95578535,-71.70042138,"28-May-12","09:18:27","RKAR"
"WAYPOINT","70",43.95559123,-71.70028358,"28-May-12","09:33:36","RKAR"
"WAYPOINT","235",43.95542057,-71.70068725,"28-May-12","10:40:05","RKAR"
"WAYPOINT","1",43.9558452,-71.70006322,"8-Jun-12","08:03:50","RKAR"
"WAYPOINT","2",43.95554379,-71.70106175,"8-Jun-12","08:31:27","RKAR"
"WAYPOINT","3",43.95725512,-71.70352369,"8-Jun-12","10:04:56","RKAR"
"WAYPOINT","1",43.9558732,-71.7008305,"16-Jun-12","09:01:56","RKAR"
"WAYPOINT","2",43.9558742,-71.70083209,"16-Jun-12","09:02:15","RKAR"
"WAYPOINT","3",43.95572433,-71.70064945,"16-Jun-12","09:02:35","RKAR"
"WAYPOINT","4",43.9556463,-71.70061424,"16-Jun-12","09:11:21","RKAR"
"WAYPOINT","5",43.95572877,-71.70076068,"16-Jun-12","10:19:13","RKAR"
"WAYPOINT","6",43.95579776,-71.70095153,"16-Jun-12","10:22:58","RKAR"
"WAYPOINT","7",43.95577337,-71.70101683,"16-Jun-12","10:24:31","RKAR"
"WAYPOINT","8",43.95567077,-71.70101305,"16-Jun-12","10:25:28","RKAR"
"WAYPOINT","9",43.95566566,-71.70093552,"16-Jun-12","10:25:51","RKAR"
"WAYPOINT","10",43.95568938,-71.70088397,"16-Jun-12","10:26:05","RKAR"
"WAYPOINT","248",43.9559985,-71.70157774,"25-Jun-12","06:18:47","RKAR"
"WAYPOINT","249",43.95598023,-71.70157121,"25-Jun-12","06:19:00","RKAR"
"WAYPOINT","250",43.95605307,-71.7014412,"25-Jun-12","06:19:18","RKAR"
"WAYPOINT","251",43.95606053,-71.70141463,"25-Jun-12","06:19:32","RKAR"
"WAYPOINT","252",43.95598711,-71.70141631,"25-Jun-12","06:20:32","RKAR"
"WAYPOINT","253",43.95593992,-71.70144682,"25-Jun-12","06:20:49","RKAR"
"WAYPOINT","1",43.95500659,-71.70266706,"17-May-12","07:29:54","ROGA"
"WAYPOINT","14",43.94544133,-71.73394966,"31-May-12","13:26:29","ROGA"
"WAYPOINT","15",43.94525534,-71.7340261,"31-May-12","13:28:10","ROGA"
"WAYPOINT","454",43.95324295,-71.70170548,"21-Jun-12","07:04:14","ROGA"
"WAYPOINT","455",43.9535328,-71.70147951,"21-Jun-12","07:12:46","ROGA"
"WAYPOINT","308",43.95324974,-71.70197949,"22-Jun-12","11:37:19","ROGA"
"WAYPOINT","22",43.953568,-71.70147523,"26-Jun-12","11:08:01","ROGA"
"WAYPOINT","23",43.95362777,-71.70139804,"26-Jun-12","11:11:31","ROGA"
"WAYPOINT","24",43.95380756,-71.70142117,"26-Jun-12","11:15:15","ROGA"
"WAYPOINT","25",43.95395148,-71.70146861,"26-Jun-12","11:15:47","ROGA"
"WAYPOINT","26",43.95398031,-71.70147733,"26-Jun-12","11:17:33","ROGA"
"WAYPOINT","27",43.95390697,-71.70160423,"26-Jun-12","11:18:19","ROGA"
"WAYPOINT","28",43.95382315,-71.70171437,"26-Jun-12","11:23:25","ROGA"
"WAYPOINT","29",43.95384301,-71.70161152,"26-Jun-12","11:36:32","ROGA"
"WAYPOINT","30",43.95391619,-71.70145864,"26-Jun-12","11:37:01","ROGA"
"WAYPOINT","31",43.95401887,-71.70135085,"26-Jun-12","11:37:55","ROGA"
"WAYPOINT","32",43.95404904,-71.7013226,"26-Jun-12","11:44:13","ROGA"
"WAYPOINT","33",43.95380488,-71.70095589,"26-Jun-12","11:46:55","ROGA"
"WAYPOINT","34",43.95381108,-71.70094608,"26-Jun-12","11:47:04","ROGA"
"WAYPOINT","35",43.95383522,-71.70096511,"26-Jun-12","11:47:17","ROGA"
"WAYPOINT","267",43.9536136,-71.70152368,"28-Jun-12","09:34:57","ROGA"
"WAYPOINT","268",43.95360966,-71.701348,"28-Jun-12","09:45:39","ROGA"
"WAYPOINT","269",43.95358477,-71.70128019,"28-Jun-12","09:45:56","ROGA"
"WAYPOINT","270",43.95348041,-71.70126141,"28-Jun-12","09:46:24","ROGA"
"WAYPOINT","271",43.95340967,-71.70129661,"28-Jun-12","09:46:47","ROGA"
"WAYPOINT","162",43.95440955,-71.75147396,"14-Jun-12","09:29:17","RWAP"
"WAYPOINT","164",43.95427217,-71.75131017,"14-Jun-12","10:09:26","RWAP"
"WAYPOINT","192",43.95417234,-71.74936649,"17-Jun-12","09:05:52","RWAP"
"WAYPOINT","218",43.95402331,-71.75071707,"21-Jun-12","09:50:26","RWAP"
"WAYPOINT","242",43.95375241,-71.75261943,"24-Jun-12","10:18:20","RWAP"
"WAYPOINT","243",43.95360547,-71.75273325,"24-Jun-12","10:25:34","RWAP"
"WAYPOINT","244",43.95323541,-71.75279939,"24-Jun-12","10:33:24","RWAP"
"WAYPOINT","245",43.9534696,-71.75204652,"24-Jun-12","11:04:54","RWAP"
"WAYPOINT","246",43.95359374,-71.75198114,"24-Jun-12","11:12:46","RWAP"
"WAYPOINT","247",43.95360103,-71.75190428,"24-Jun-12","11:13:59","RWAP"
"WAYPOINT","401",43.95356691,-71.7515385,"27-Jun-12","08:24:40","RWAP"
"WAYPOINT","402",43.95367797,-71.7514504,"27-Jun-12","08:30:16","RWAP"
"WAYPOINT","403",43.95386137,-71.75143599,"27-Jun-12","08:35:19","RWAP"
"WAYPOINT","404",43.9539612,-71.75104614,"27-Jun-12","08:43:10","RWAP"
"WAYPOINT","405",43.95392063,-71.75102913,"27-Jun-12","08:48:47","RWAP"
"WAYPOINT","406",43.9537778,-71.75090851,"27-Jun-12","08:51:09","RWAP"
"WAYPOINT","407",43.95371678,-71.75033167,"27-Jun-12","08:57:11","RWAP"
"WAYPOINT","408",43.95384452,-71.75024609,"27-Jun-12","09:00:33","RWAP"
"WAYPOINT","409",43.95404787,-71.75008709,"27-Jun-12","09:07:37","RWAP"
"WAYPOINT","410",43.95409363,-71.75010662,"27-Jun-12","09:10:13","RWAP"
"WAYPOINT","411",43.95419606,-71.75028892,"27-Jun-12","09:13:11","RWAP"
"WAYPOINT","412",43.9545626,-71.75082025,"27-Jun-12","09:16:48","RWAP"
"WAYPOINT","413",43.95464248,-71.75095931,"27-Jun-12","09:23:18","RWAP"
"WAYPOINT","414",43.95449798,-71.75104899,"27-Jun-12","09:26:37","RWAP"
"WAYPOINT","415",43.95402792,-71.75177,"27-Jun-12","10:11:44","RWAP"
"WAYPOINT","416",43.95394133,-71.75178031,"27-Jun-12","10:13:43","RWAP"
"WAYPOINT","417",43.95405206,-71.75152986,"27-Jun-12","10:20:09","RWAP"
"WAYPOINT","394",43.9447489,-71.70843649,"26-Jun-12","12:44:09","RWKA"
"WAYPOINT","395",43.94464966,-71.708323,"26-Jun-12","12:46:29","RWKA"
"WAYPOINT","396",43.94456475,-71.70830321,"26-Jun-12","12:47:40","RWKA"
"WAYPOINT","397",43.94422654,-71.70810649,"26-Jun-12","12:58:40","RWKA"
"WAYPOINT","422",43.94416787,-71.70859893,"28-Jun-12","07:42:51","RWKA"
"WAYPOINT","423",43.94447749,-71.70885424,"28-Jun-12","07:49:19","RWKA"
"WAYPOINT","424",43.94446207,-71.70891392,"28-Jun-12","07:49:35","RWKA"
"WAYPOINT","425",43.94357745,-71.70888592,"28-Jun-12","08:28:18","RWKA"
